collector_location,collector_id,device_id,latitude,longitude,snapshot_datetime,Year,Month,Day,Hour,DayPeriod,Season,road,state,city
-MtIciZDvuUEj4UN8o4z,51,fe175d9955fced88,30.0422557,31.3365241,2022-01-13 15:31:32.493907,2022,January,Thursday,15,afternoon,Winter,Dr. Abdul Shafi Muhammad Street,Cairo,Cairo
-MtIcjowOqPfZqTfiyS_,51,fe175d9955fced88,30.0422557,31.3365241,2022-01-13 15:31:37.659867,2022,January,Thursday,15,afternoon,Winter,Dr. Abdul Shafi Muhammad Street,Cairo,Cairo
-MtIcl1IcZoSDvBlyvNS,51,fe175d9955fced88,30.0422557,31.3365241,2022-01-13 15:31:42.610851,2022,January,Thursday,15,afternoon,Winter,Dr. Abdul Shafi Muhammad Street,Cairo,Cairo
-MtIcmF1DLi3w3zgwqFb,51,fe175d9955fced88,30.0422557,31.3365241,2022-01-13 15:31:47.585314,2022,January,Thursday,15,afternoon,Winter,Dr. Abdul Shafi Muhammad Street,Cairo,Cairo
-MtIcnQRzVZzdOQbV8Rb,51,fe175d9955fced88,30.0422557,31.3365241,2022-01-13 15:31:52.412318,2022,January,Thursday,15,afternoon,Winter,Dr. Abdul Shafi Muhammad Street,Cairo,Cairo
-MtIcodwxtgjX84PiC7W,51,fe175d9955fced88,30.0422557,31.3365241,2022-01-13 15:31:57.435886,2022,January,Thursday,15,afternoon,Winter,Dr. Abdul Shafi Muhammad Street,Cairo,Cairo
-MtIcpvNjIKFagxkx_NZ,51,fe175d9955fced88,30.0422557,31.3365241,2022-01-13 15:32:02.647697,2022,January,Thursday,15,afternoon,Winter,Dr. Abdul Shafi Muhammad Street,Cairo,Cairo
-MtIcr5E_jwllYWFjv7I,51,fe175d9955fced88,30.0422557,31.3365241,2022-01-13 15:32:07.438402,2022,January,Thursday,15,afternoon,Winter,Dr. Abdul Shafi Muhammad Street,Cairo,Cairo
-MtIcsLAVUappmwYv0FL,51,fe175d9955fced88,30.0422557,31.3365241,2022-01-13 15:32:12.555483,2022,January,Thursday,15,afternoon,Winter,Dr. Abdul Shafi Muhammad Street,Cairo,Cairo
-MtIctYJHMyTt2XyB4Ub,51,fe175d9955fced88,30.0422557,31.3365241,2022-01-13 15:32:17.492274,2022,January,Thursday,15,afternoon,Winter,Dr. Abdul Shafi Muhammad Street,Cairo,Cairo
-MtIcupBBrkA1YYB5XSr,51,fe175d9955fced88,30.0422557,31.3365241,2022-01-13 15:32:22.731913,2022,January,Thursday,15,afternoon,Winter,Dr. Abdul Shafi Muhammad Street,Cairo,Cairo
-MtIcvzpVIGHOi7bDsEh,51,fe175d9955fced88,30.0422557,31.3365241,2022-01-13 15:32:27.508222,2022,January,Thursday,15,afternoon,Winter,Dr. Abdul Shafi Muhammad Street,Cairo,Cairo
-MtIcxBhfYzVfqyhszhp,51,fe175d9955fced88,30.0422557,31.3365241,2022-01-13 15:32:32.428735,2022,January,Thursday,15,afternoon,Winter,Dr. Abdul Shafi Muhammad Street,Cairo,Cairo
-MtIcySDgwrO_KLkQ1OK,51,fe175d9955fced88,30.0422557,31.3365241,2022-01-13 15:32:37.581505,2022,January,Thursday,15,afternoon,Winter,Dr. Abdul Shafi Muhammad Street,Cairo,Cairo
-MtIczdiElpAfZsP0yfw,51,fe175d9955fced88,30.0422557,31.3365241,2022-01-13 15:32:42.477886,2022,January,Thursday,15,afternoon,Winter,Dr. Abdul Shafi Muhammad Street,Cairo,Cairo
-MtId-rVQ0Uh2b5H3lhq,51,fe175d9955fced88,30.0422557,31.3365241,2022-01-13 15:32:47.455774,2022,January,Thursday,15,afternoon,Winter,Dr. Abdul Shafi Muhammad Street,Cairo,Cairo
-MtId14VObhrnMo2n7WF,51,fe175d9955fced88,30.0422557,31.3365241,2022-01-13 15:32:52.447094,2022,January,Thursday,15,afternoon,Winter,Dr. Abdul Shafi Muhammad Street,Cairo,Cairo
-MtId2J2YR1Czfk4_Q5Q,51,fe175d9955fced88,30.0422557,31.3365241,2022-01-13 15:32:57.474612,2022,January,Thursday,15,afternoon,Winter,Dr. Abdul Shafi Muhammad Street,Cairo,Cairo
-MtId3WnYmrC5bUnIWI-,51,fe175d9955fced88,30.0422557,31.3365241,2022-01-13 15:33:02.450975,2022,January,Thursday,15,afternoon,Winter,Dr. Abdul Shafi Muhammad Street,Cairo,Cairo
-MtId4nObfGmJT17KfCb,51,fe175d9955fced88,30.0422557,31.3365241,2022-01-13 15:33:07.672827,2022,January,Thursday,15,afternoon,Winter,Dr. Abdul Shafi Muhammad Street,Cairo,Cairo
-MtId5zIqnOtbxJ9v6SI,51,fe175d9955fced88,30.0422557,31.3365241,2022-01-13 15:33:12.530673,2022,January,Thursday,15,afternoon,Winter,Dr. Abdul Shafi Muhammad Street,Cairo,Cairo
-MtId7BhaeE0aAVx5Ynl,51,fe175d9955fced88,30.0422557,31.3365241,2022-01-13 15:33:17.484707,2022,January,Thursday,15,afternoon,Winter,Dr. Abdul Shafi Muhammad Street,Cairo,Cairo
-MtId8P6tl4CHw89lJTd,51,fe175d9955fced88,30.0422557,31.3365241,2022-01-13 15:33:22.439374,2022,January,Thursday,15,afternoon,Winter,Dr. Abdul Shafi Muhammad Street,Cairo,Cairo
-MtId9cOpR-LbRJIsmPd,51,fe175d9955fced88,30.0422557,31.3365241,2022-01-13 15:33:27.449145,2022,January,Thursday,15,afternoon,Winter,Dr. Abdul Shafi Muhammad Street,Cairo,Cairo
-MtIdAptBC_nmEtXb0sq,51,fe175d9955fced88,30.0422557,31.3365241,2022-01-13 15:33:32.409111,2022,January,Thursday,15,afternoon,Winter,Dr. Abdul Shafi Muhammad Street,Cairo,Cairo
-MtIdC5-O6tenSd77yOg,51,fe175d9955fced88,30.0422557,31.3365241,2022-01-13 15:33:37.534426,2022,January,Thursday,15,afternoon,Winter,Dr. Abdul Shafi Muhammad Street,Cairo,Cairo
-MtIdDIEkNUbonMvDz7X,51,fe175d9955fced88,30.0422557,31.3365241,2022-01-13 15:33:42.478585,2022,January,Thursday,15,afternoon,Winter,Dr. Abdul Shafi Muhammad Street,Cairo,Cairo
-MtIdEWUTIB3sNORbhWA,51,fe175d9955fced88,30.0422557,31.3365241,2022-01-13 15:33:47.486533,2022,January,Thursday,15,afternoon,Winter,Dr. Abdul Shafi Muhammad Street,Cairo,Cairo
-MtIdFj5wnt6_DTHHXOS,51,fe175d9955fced88,30.0422557,31.3365241,2022-01-13 15:33:52.453632,2022,January,Thursday,15,afternoon,Winter,Dr. Abdul Shafi Muhammad Street,Cairo,Cairo
-MtIeKvXKqofbtYW2WYM,51,fe175d9955fced88,30.0422557,31.3365241,2022-01-13 15:38:35.874284,2022,January,Thursday,15,afternoon,Winter,Dr. Abdul Shafi Muhammad Street,Cairo,Cairo
-MtIeLPQ_ufgp1WZ7o70,51,fe175d9955fced88,30.0422557,31.3365241,2022-01-13 15:38:37.850798,2022,January,Thursday,15,afternoon,Winter,Dr. Abdul Shafi Muhammad Street,Cairo,Cairo
-MtIeMghbBvrviJjDEzQ,51,fe175d9955fced88,30.0422557,31.3365241,2022-01-13 15:38:43.116875,2022,January,Thursday,15,afternoon,Winter,Dr. Abdul Shafi Muhammad Street,Cairo,Cairo
-MtIv93YdVvuLzjFVjD1,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:52:03.738642,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIv9QMnRBqTNzxMUCv,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:52:05.207350,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIvAbSQrNarDSYe1CS,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:52:10.077308,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIvBuJ3kb0h7ebsPKh,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:52:15.380341,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIvD1RFbLyUB_yPaaG,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:52:19.995678,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIvEFnVNGBXsAJDXdn,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:52:25.010722,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIvFU449Ks3LbFVebk,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:52:30.020876,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIvGga2e7A5ebZOSkM,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:52:34.981041,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIvHyhw734yUg0Jdc2,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:52:40.236277,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIvJ8LFYYETiq0k6Eq,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:52:45.013938,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIvKLnlRipU2eFZeNI,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:52:49.971657,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIvL_g-y16jUYgQQHH,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:52:55.019970,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIvMkql-ygVAQzMkvm,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:52:59.830237,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIvNzorFAg35eFz6e6,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:53:04.883927,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIvPCm3tlMWLEmIdeg,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:53:09.874448,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIvQUCH3GdbqavQ-hN,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:53:15.085394,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIvRf1Ie_XpDEPQQZb,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:53:19.938638,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIvSrZeu6JZHlUkOrX,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:53:24.835933,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIvU6a_wOKfkuqFF4P,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:53:29.958430,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIvVKATCAO2DZIK2Rj,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:53:34.922850,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIvWXH5jFqZivY9Klk,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:53:39.857803,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIvXl6BK0lBKp2aIhQ,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:53:44.903618,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIvYzlfOutdIEVoqb_,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:53:49.936864,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIv_CtSSkzhj6h-juJ,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:53:54.936756,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIvaPlwPaod3_y9UHm,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:53:59.857357,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIvbejk5nTI0Dh4CWC,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:54:04.974937,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIvcr1B6nyil9Km9vI,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:54:09.858310,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIve78dpEc5JgaLWH9,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:54:15.048969,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIvfJY96jiIEy1b2E1,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:54:19.939319,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIvg_wZT1LDLGCe4LX,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:54:25.148097,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIvhlTmHgytBDQqY6E,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:54:29.981938,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIviyF7Xhb9OQkSbpD,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:54:34.895768,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIvkEUnslk5Cm639hZ,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:54:40.095317,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIvlPc3dCv_2QsqSp1,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:54:44.903650,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIvmb-PMnznM6mor18,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:54:49.792773,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIvoCTLEieOJcf8Jro,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:54:56.350279,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIvp8EJbVXnloHCP9k,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:55:00.174790,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIvqIXplWyEdi7SYeL,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:55:04.930483,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIvrWhnane5DyKbAqC,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:55:09.933348,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIvsj8tXKDPEaK5-dn,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:55:14.889107,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIvty-DBTItNp892JP,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:55:19.935925,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIwGcsECUHxcRQCA3e,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:56:56.887864,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIwHV5XhGPIjYbvDfY,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:57:00.422093,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIwIbIY7yyFXnVNQKn,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:57:04.979015,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIwJmMh0liVjLFVA55,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:57:09.782960,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIwL6yx-mFfCmEf3U0,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:57:15.261728,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIwMFpYOWZq1kAVYl5,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:57:19.924898,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIwNUNRtWP6b41_JwB,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:57:24.952145,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIwOgju_weqEyatpF_,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:57:29.902805,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIwPzLnhasnnuV8B0Z,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:57:35.188717,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIwRDynZAwHBgkx9Nc,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:57:40.285877,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIwSM_0CLBviPPFRJ9,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:57:44.932838,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIwTbpoaeElIwouvJe,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:57:50.068374,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIwUqJmL8428PqBdC6,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:57:55.092357,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIwW0Zhkrs4B2mtgWn,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:57:59.908144,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIwXGed1DgcK3NYGJU,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:58:05.034173,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIwYSuboAT8557E9qh,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:58:09.913835,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIwZrQ5QOchLZ0oEaD,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:58:15.643402,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIw_tEgr5fGm8nKoct,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:58:19.854712,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIwbERDeRCAXM8Ohzr,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:58:25.372005,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIwcMyQZc8gSr1WlVX,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:58:30.012973,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIwd_xXQIwrxAGrEcI,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:58:35.004666,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIwemdnLGtdP76wfQB,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:58:39.912621,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIwg79CevPnzTkSru4,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:58:45.385096,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIwhDZ3Bzt2UNU0nGy,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:58:49.891180,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIwiRzI1yv05Tb2dDm,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:58:54.911057,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIwjgNSezjfvv5pVK3,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:58:59.991691,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIwktQluWv1nGOIa25,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:59:04.923528,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIwm9lniKLt86ryZv3,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:59:10.128569,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIwnKzer42l_Mpy-_P,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:59:14.942605,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIwoYrPDnJdB_KyByJ,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:59:19.925927,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIwpmKEYImzoXiw4dp,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:59:24.949256,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIwr-5oV6i10wqwBx0,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:59:29.925988,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIwsE7wjhtAl2DPttT,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:59:34.983765,2022,January,Thursday,16,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIyR3B5SFU6djQLHH5,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 17:06:23.884054,2022,January,Thursday,17,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIyROB9xZsmEmFYE4X,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 17:06:25.227803,2022,January,Thursday,17,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIyScqiEKVNUYL1z5A,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 17:06:30.326390,2022,January,Thursday,17,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIyTn2g19Hqma0nSJx,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 17:06:35.074600,2022,January,Thursday,17,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIyUzdHsCgDgFGvpST,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 17:06:39.977079,2022,January,Thursday,17,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIyWOamfR-b6gKaC1c,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 17:06:45.733941,2022,January,Thursday,17,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIyXPa6Ng4QR84OABB,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 17:06:49.894116,2022,January,Thursday,17,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIyYdOwfWh0noVapdG,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 17:06:54.937096,2022,January,Thursday,17,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIyZufSbyxhI-UKc_D,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 17:07:00.138993,2022,January,Thursday,17,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIya4pQScE3RpyZJTa,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 17:07:04.949012,2022,January,Thursday,17,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIybHrRwM952SBIAlw,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 17:07:09.878857,2022,January,Thursday,17,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIycWGxBLrC2Td6WN9,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 17:07:14.896762,2022,January,Thursday,17,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIydicm1G_l6cRYcvN,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 17:07:19.848182,2022,January,Thursday,17,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIyeyCNvY6w-XnuSJn,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 17:07:24.941064,2022,January,Thursday,17,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIygCa1K0Ku2Xn72bD,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 17:07:30.022007,2022,January,Thursday,17,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIyhRS82ujAXPbbhtz,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 17:07:35.068505,2022,January,Thursday,17,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIyierKkBHzX6QjqBt,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 17:07:40.086972,2022,January,Thursday,17,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIyjyJKm2_V5neOS0e,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 17:07:45.428356,2022,January,Thursday,17,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIyl3U2jvV_vMa9MJp,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 17:07:49.918588,2022,January,Thursday,17,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIymJ1oEiIkRZYve90,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 17:07:55.010500,2022,January,Thursday,17,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
-MtIynXym83N1H-NecxI,51,fe175d9955fced88,30.0423201,31.3364896,2022-01-13 17:08:00.061921,2022,January,Thursday,17,afternoon,Winter,Sheikh Taha Al -Dinari Street,Cairo,Cairo
